0xCggNCs2kU,17.01.12,"CYN - Only With You","CYNVEVO",10,"2017-11-30 16:00:00","CYN|'Only'|'With'|'You'|'Unsub'|'Records'|'(Caroline)'|'Pop'",28983,1532,58,230,"https://i.ytimg.com/vi/0xCggNCs2kU/default.jpg",False,False,False
UAdJvXMIlXc,17.01.12,"Datally: A new mobile data-saving app by Google.","Google",28,"2017-11-30 03:32:16","[none]",166157,4276,130,436,"https://i.ytimg.com/vi/UAdJvXMIlXc/default.jpg",False,False,False
xe8Id7pDNOM,17.01.12,"Anti-Soggy Cereal Spoon","William Osman",28,"2017-11-28 14:00:04","laser cutter|'william osman'|'crappy science'|'allen pan'|'sufficiently advanced'|'dianna cowren'|'physics girl'|'cereal spoon'|'cereal'|'spoon'|'milk'|'soggy'|'laser time'|'peristaltic pump'|'cereal machine'|'cereal robot'|'breakfast robot'|'breakfast'|'milk spoon'",255000,10822,223,2628,"https://i.ytimg.com/vi/xe8Id7pDNOM/default.jpg",False,False,False
hYip_Vuv8J0,17.01.12,"Blockchain Expert Explains One Concept in 5 Levels of Difficulty | WIRED","WIRED",28,"2017-11-28 17:00:30","banking|'banks'|'bio'|'biologist'|'bitcoin'|'currency'|'expert'|'network'|'technology'|'cryptocurrency'|'cryptography'|'blockchain'|'blockchain expert'|'cryptographer'|'crypto currency'|'block chain'|'satoshi nakamoto'|'online banking'|'blockchain network'|'finn brunton'|'grad student'|'blockchain system'|'blockchain computer'|'computer network'|'bettina warburg'|'peer to peer'|'peer to peer network'|'bitcoin expert'|'bitcoin price'|'bitcoin currency'|'wired'|'wired.com'",108474,4077,209,691,"https://i.ytimg.com/vi/hYip_Vuv8J0/default.jpg",False,False,False
Wzvr_rtI82w,17.01.12,"The $1000 Smartphone Giveaway!","Marques Brownlee",28,"2017-11-28 00:58:09","smartphone giveaway|'iphone x giveaway'|'Note 8 giveaway'|'phone giveaway'|'Cyber Monday'|'MKBHD'|'dbrand'|'MKBHD giveaway'",1266148,144548,1001,38322,"https://i.ytimg.com/vi/Wzvr_rtI82w/default.jpg",False,False,False
2fGXDFiFBhg,17.01.12,"DON'T Buy The iPhone X","Unbox Therapy",28,"2017-11-26 15:59:15","iphone x|'iphone x review'|'iphone'|'review'|'apple iphone x'|'apple iphone'|'iphone x unboxing'|'iphone review'|'iphone unboxing'|'x review'|'x unboxing'|'new iphone'|'iphone x vs'|'vs'|'iphone 8'|'apple'|'iphone 8 plus'|'iphone x vs iphone 8'|'unbox therapy'|'unbox'|'unboxing'|'unboxtherapy'|'2017'|'iphone x hands on'|'iphone 8 vs x'|'iphone 10'|'iphone x vs 8'|'iphone x vs 8 plus'|'iphone 7 vs 8'|'don't buy iphone x'|'iphone x worth it'|'iphone x vs iphone 8 plus'|'reasons not to buy iphone x'|'android'",4697856,198325,17252,50329,"https://i.ytimg.com/vi/2fGXDFiFBhg/default.jpg",False,False,False
S2Cq_TpNXoQ,17.01.12,"Zero Mass' solar panels turn air into drinking water","The Verge",28,"2017-11-28 14:00:04","Zero Mass Water|'water'|'scarcity'|'clean energy'|'solar panels'|'global warming'|'sustainable energy'|'green energy'|'green tech'|'tech'|'technology'|'verge'|'the verge'|'Lauren Goode'|'next level'|'next level with lauren goode'|'Cody Friesen'|'Ashok Gadgil'|'UC Berkeley'",105670,3639,184,396,"https://i.ytimg.com/vi/S2Cq_TpNXoQ/default.jpg",False,False,False
B450jhJ5vHg,17.01.12,"How to add and send attachments in Mail on your iPhone or iPad — Apple Support","Apple Support",28,"2017-11-27 17:41:38","how to add email attachments on iPhone|'how to add mail attachments on iPhone'|'how to send attachments on iPhone'|'how to sent email attachments on iPhone'|'Send attachments in mail on iPhone'|'how to send a photo in mail on iPhone'|'how to send a video in mail on iPhone'|'how to send a document in mail on iPhone'|'how to send email attachments on iPad'|'how to add email attachments on iPad'|'how to send mail attachments on iPad'",7126,113,6,8,"https://i.ytimg.com/vi/B450jhJ5vHg/default.jpg",False,False,False
Wfoy_OvNDvw,17.01.12,"Action Cam Footage From October 2017 Spacewalk","NASA",28,"2017-11-28 20:41:30","spacewalk|'nasa'",26527,1624,44,233,"https://i.ytimg.com/vi/Wfoy_OvNDvw/default.jpg",False,False,False
m7CtnR47w20,17.01.12,"Quality Audio Recording for Video","ElectroBOOM",28,"2017-11-27 17:18:29","educational|'electrical'|'electroboom'|'electronics'|'engineering'|'entertainment'|'equipment'|'mehdi'|'mehdi sadaghdar'|'arc'|'mishap'|'physics'|'Sadaghdar'|'science'|'test'|'tools'|'circuit'|'funny'|'learn'|'shock'|'spark'|'protection'|'short circuit'|'microphone'|'lapel'|'lavalier'|'mic'|'lav mic'|'neck mic'|'collar mic'|'noise'|'reduction'|'audio noise'|'video noise'|'gain'|'amplifier'|'attenuate'|'attenuator'",301360,18765,250,1659,"https://i.ytimg.com/vi/m7CtnR47w20/default.jpg",False,False,False
JANApS0P4z8,17.01.12,"Casually Explained: Levels of Wealth","Casually Explained",23,"2017-11-25 15:00:03","casually explained|'wealth'|'levels of wealth'|'richest people'|'1%'|'99%'|'99% and 1%'|'rich vs poor'|'socioeconomic status'|'wealth pyramid'|'money'|'how to get rich'|'does money make you happy'|'are rich people happier'|'comedy'|'stand up comedy'|'animation'|'animated comedy'",2836959,115670,3981,6913,"https://i.ytimg.com/vi/JANApS0P4z8/default.jpg",False,False,False
AV5TOlGFHk0,17.01.12,"Best EARLY Cyber Monday 2017 Deals LIVE RIGHT NOW!","The Deal Guy",28,"2017-11-26 16:00:03","deal guy|'best deals'|'cyber monday'|'cyber monday 2017'|'cyber'|'monday'|'cyber monday deals'|'early cyber monday'|'early cyber monday deals'|'best cyber monday'|'best cyber monday deals'|'best cyber monday 2017'|'best cyber monday 2017 deals'|'black friday'|'black friday 2017'|'amazon cyber monday'|'walmart cyber monday'|'best buy cyber monday'|'cyber monday tech deals'|'best cyber monday tech'|'best cyber monday tech deals'|'tech deals'|'cyber monday sales'|'top cyber monday deals'",144946,4311,435,3766,"https://i.ytimg.com/vi/AV5TOlGFHk0/default.jpg",False,False,False
mUcUy7SqdS0,17.01.12,"Glass engineering - designing and making photochromic glass","Applied Science",28,"2017-11-26 01:18:45","glass|'engineering'|'glass making'|'melting'|'glass batch'|'photochromic'|'applied science'|'ben krasnow'|'krasnow'|'phototropic'|'how to make glass'|'diy'|'home'|'borate'|'silicate'|'borosilicate'",79154,4936,45,550,"https://i.ytimg.com/vi/mUcUy7SqdS0/default.jpg",False,False,False
BGk6_KEFtLE,17.01.12,"Geek Spinner Demonstration","Maker's Box",28,"2017-11-19 06:44:49","[none]",8924,48,2,3,"https://i.ytimg.com/vi/BGk6_KEFtLE/default.jpg",False,False,False
7QLZXfVJmEY,17.01.12,"Damascus of batteries   a knife from a flashlight","shurap",28,"2017-11-24 18:00:00","Damascus steel|'Damascus'|'blacksmithing'|'forging'|'blacksmith'|'blade'|'knife'|'handmade'|'custom'|'hardening'|'knife making'|'process'|'Maglite'|'flashlight'|'Damascus Tesla.'|'shurap'|'Dmitry Shevchenko'",86721,3020,38,280,"https://i.ytimg.com/vi/7QLZXfVJmEY/default.jpg",False,False,False
aTvw9_dxBlk,17.02.12,"Jim Nabors dead at 87 (Thursday noon breaking report)","WTHR",25,"2017-11-30 18:20:44","[none]",28461,152,16,159,"https://i.ytimg.com/vi/aTvw9_dxBlk/default.jpg",False,False,False
My4RA5I0FKs,17.02.12,"Liquid Sand Hot Tub- Fluidized air bed","Mark Rober",28,"2017-11-28 21:05:56","fluidized bed|'liquid sand'|'fluidized sand bed'|'powder coat painting'|'physics girl'|'mark rober'|'nasa'|'carnival scam science'|'powder coating'|'orbeez pool'|'hot tub'|'liquid sand hot tub'|'air bubbles'|'aerated water'|'aerated sand'|'casper'|'vsauce'",7374569,198858,4926,12654,"https://i.ytimg.com/vi/My4RA5I0FKs/default.jpg",False,False,False
UAdJvXMIlXc,17.02.12,"Datally: A new mobile data-saving app by Google.","Google",28,"2017-11-30 03:32:16","[none]",223443,5174,165,454,"https://i.ytimg.com/vi/UAdJvXMIlXc/default.jpg",False,False,False
f2xPEy4PrmA,17.02.12,"Tortoise Chases Cat - 977359-7","RM Videos",23,"2017-11-29 18:09:02","Viral|'Video'|'Epic'",28224,138,4,3,"https://i.ytimg.com/vi/f2xPEy4PrmA/default.jpg",False,False,False
ljEjBIZ2qCQ,17.02.12,"Let's Talk about Money","vlogbrothers",22,"2017-11-28 19:22:55","money|'finance'|'youtube'|'vlogbrothers'|'economics'|'nerdfighters'|'advertising'|'project for awesome'|'p4a'|'nonprofits'|'charity'|'fundraising'",281930,11780,336,1694,"https://i.ytimg.com/vi/ljEjBIZ2qCQ/default.jpg",False,False,False
xe8Id7pDNOM,17.02.12,"Anti-Soggy Cereal Spoon","William Osman",28,"2017-11-28 14:00:04","laser cutter|'william osman'|'crappy science'|'allen pan'|'sufficiently advanced'|'dianna cowren'|'physics girl'|'cereal spoon'|'cereal'|'spoon'|'milk'|'soggy'|'laser time'|'peristaltic pump'|'cereal machine'|'cereal robot'|'breakfast robot'|'breakfast'|'milk spoon'",290080,11452,241,2765,"https://i.ytimg.com/vi/xe8Id7pDNOM/default.jpg",False,False,False
Wzvr_rtI82w,17.02.12,"The $1000 Smartphone Giveaway!","Marques Brownlee",28,"2017-11-28 00:58:09","smartphone giveaway|'iphone x giveaway'|'Note 8 giveaway'|'phone giveaway'|'Cyber Monday'|'MKBHD'|'dbrand'|'MKBHD giveaway'",1294511,146020,1019,38826,"https://i.ytimg.com/vi/Wzvr_rtI82w/default.jpg",False,False,False
hYip_Vuv8J0,17.02.12,"Blockchain Expert Explains One Concept in 5 Levels of Difficulty | WIRED","WIRED",28,"2017-11-28 17:00:30","banking|'banks'|'bio'|'biologist'|'bitcoin'|'currency'|'expert'|'network'|'technology'|'cryptocurrency'|'cryptography'|'blockchain'|'blockchain expert'|'cryptographer'|'crypto currency'|'block chain'|'satoshi nakamoto'|'online banking'|'blockchain network'|'finn brunton'|'grad student'|'blockchain system'|'blockchain computer'|'computer network'|'bettina warburg'|'peer to peer'|'peer to peer network'|'bitcoin expert'|'bitcoin price'|'bitcoin currency'|'one concept'|'wired'|'wired.com'",122139,4436,227,708,"https://i.ytimg.com/vi/hYip_Vuv8J0/default.jpg",False,False,False
S2Cq_TpNXoQ,17.02.12,"Zero Mass' solar panels turn air into drinking water","The Verge",28,"2017-11-28 14:00:04","Zero Mass Water|'water'|'scarcity'|'clean energy'|'solar panels'|'global warming'|'sustainable energy'|'green energy'|'green tech'|'tech'|'technology'|'verge'|'the verge'|'Lauren Goode'|'next level'|'next level with lauren goode'|'Cody Friesen'|'Ashok Gadgil'|'UC Berkeley'",117240,3889,200,422,"https://i.ytimg.com/vi/S2Cq_TpNXoQ/default.jpg",False,False,False
2fGXDFiFBhg,17.02.12,"DON'T Buy The iPhone X","Unbox Therapy",28,"2017-11-26 15:59:15","iphone x|'iphone x review'|'iphone'|'review'|'apple iphone x'|'apple iphone'|'iphone x unboxing'|'iphone review'|'iphone unboxing'|'x review'|'x unboxing'|'new iphone'|'iphone x vs'|'vs'|'iphone 8'|'apple'|'iphone 8 plus'|'iphone x vs iphone 8'|'unbox therapy'|'unbox'|'unboxing'|'unboxtherapy'|'2017'|'iphone x hands on'|'iphone 8 vs x'|'iphone 10'|'iphone x vs 8'|'iphone x vs 8 plus'|'iphone 7 vs 8'|'don't buy iphone x'|'iphone x worth it'|'iphone x vs iphone 8 plus'|'reasons not to buy iphone x'|'android'",4882055,202701,17770,50933,"https://i.ytimg.com/vi/2fGXDFiFBhg/default.jpg",False,False,False
Wfoy_OvNDvw,17.02.12,"Action Cam Footage From October 2017 Spacewalk","NASA",28,"2017-11-28 20:41:30","spacewalk|'nasa'",34039,1758,49,20,"https://i.ytimg.com/vi/Wfoy_OvNDvw/default.jpg",False,False,False
B450jhJ5vHg,17.02.12,"How to add and send attachments in Mail on your iPhone or iPad — Apple Support","Apple Support",28,"2017-11-27 17:41:38","how to add email attachments on iPhone|'how to add mail attachments on iPhone'|'how to send attachments on iPhone'|'how to sent email attachments on iPhone'|'Send attachments in mail on iPhone'|'how to send a photo in mail on iPhone'|'how to send a video in mail on iPhone'|'how to send a document in mail on iPhone'|'how to send email attachments on iPad'|'how to add email attachments on iPad'|'how to send mail attachments on iPad'",7582,120,7,9,"https://i.ytimg.com/vi/B450jhJ5vHg/default.jpg",False,False,False
m7CtnR47w20,17.02.12,"Quality Audio Recording for Video","ElectroBOOM",28,"2017-11-27 17:18:29","educational|'electrical'|'electroboom'|'electronics'|'engineering'|'entertainment'|'equipment'|'mehdi'|'mehdi sadaghdar'|'arc'|'mishap'|'physics'|'Sadaghdar'|'science'|'test'|'tools'|'circuit'|'funny'|'learn'|'shock'|'spark'|'protection'|'short circuit'|'microphone'|'lapel'|'lavalier'|'mic'|'lav mic'|'neck mic'|'collar mic'|'noise'|'reduction'|'audio noise'|'video noise'|'gain'|'amplifier'|'attenuate'|'attenuator'",306792,19008,253,1677,"https://i.ytimg.com/vi/m7CtnR47w20/default.jpg",False,False,False
AV5TOlGFHk0,17.02.12,"Best EARLY Cyber Monday 2017 Deals LIVE RIGHT NOW!","The Deal Guy",28,"2017-11-26 16:00:03","deal guy|'best deals'|'cyber monday'|'cyber monday 2017'|'cyber'|'monday'|'cyber monday deals'|'early cyber monday'|'early cyber monday deals'|'best cyber monday'|'best cyber monday deals'|'best cyber monday 2017'|'best cyber monday 2017 deals'|'black friday'|'black friday 2017'|'amazon cyber monday'|'walmart cyber monday'|'best buy cyber monday'|'cyber monday tech deals'|'best cyber monday tech'|'best cyber monday tech deals'|'tech deals'|'cyber monday sales'|'top cyber monday deals'",145213,4314,435,3769,"https://i.ytimg.com/vi/AV5TOlGFHk0/default.jpg",False,False,False
sYorT6jRNDc,17.03.12,"Matt Lauer: ‘There Are No Words To Express My Sorrow And Regret’ | TODAY","TODAY",25,"2017-11-30 16:58:26","The TODAY Show|'TODAY Show'|'TODAY'|'NBC'|'NBC News'|'Celebrity Interviews'|'TODAY Show Recipes'|'Fitness'|'Lifestyle'|'TODAY Show Interview'|'Ambush Makeover'|'Kathie Lee and Hoda'|'KLG and Hoda'|'matt lauer fired from nbc'|'matt lauer apology'|'matt lauer statement'|'matt lauer'|'fired'|'matt lauer fired'|'inappropriate sexual behavior'|'matt lauer 2017'|'matt lauer fired from today show'|'sexual misconduct'|'inappropriate'|'matt lauer today show'|'nbc fires matt lauer'|'matt lauer fired from today'",281242,925,737,1181,"https://i.ytimg.com/vi/sYorT6jRNDc/default.jpg",False,False,False
My4RA5I0FKs,17.03.12,"Liquid Sand Hot Tub- Fluidized air bed","Mark Rober",28,"2017-11-28 21:05:56","fluidized bed|'liquid sand'|'fluidized sand bed'|'powder coat painting'|'physics girl'|'mark rober'|'nasa'|'carnival scam science'|'powder coating'|'orbeez pool'|'hot tub'|'liquid sand hot tub'|'air bubbles'|'aerated water'|'aerated sand'|'casper'|'vsauce'",8564155,215059,5418,12944,"https://i.ytimg.com/vi/My4RA5I0FKs/default.jpg",False,False,False
UAdJvXMIlXc,17.03.12,"Datally: A new mobile data-saving app by Google.","Google",28,"2017-11-30 03:32:16","[none]",257939,5728,189,523,"https://i.ytimg.com/vi/UAdJvXMIlXc/default.jpg",False,False,False
xe8Id7pDNOM,17.03.12,"Anti-Soggy Cereal Spoon","William Osman",28,"2017-11-28 14:00:04","laser cutter|'william osman'|'crappy science'|'allen pan'|'sufficiently advanced'|'dianna cowren'|'physics girl'|'cereal spoon'|'cereal'|'spoon'|'milk'|'soggy'|'laser time'|'peristaltic pump'|'cereal machine'|'cereal robot'|'breakfast robot'|'breakfast'|'milk spoon'",305670,11850,251,2833,"https://i.ytimg.com/vi/xe8Id7pDNOM/default.jpg",False,False,False
hYip_Vuv8J0,17.03.12,"Blockchain Expert Explains One Concept in 5 Levels of Difficulty | WIRED","WIRED",28,"2017-11-28 17:00:30","banking|'banks'|'bio'|'biologist'|'bitcoin'|'currency'|'expert'|'network'|'technology'|'cryptocurrency'|'cryptography'|'blockchain'|'blockchain expert'|'cryptographer'|'crypto currency'|'block chain'|'satoshi nakamoto'|'online banking'|'blockchain network'|'finn brunton'|'grad student'|'blockchain system'|'blockchain computer'|'computer network'|'bettina warburg'|'peer to peer'|'peer to peer network'|'bitcoin expert'|'bitcoin price'|'bitcoin currency'|'one concept'|'wired'|'wired.com'",136089,4856,259,742,"https://i.ytimg.com/vi/hYip_Vuv8J0/default.jpg",False,False,False
Wfoy_OvNDvw,17.03.12,"Action Cam Footage From October 2017 Spacewalk","NASA",28,"2017-11-28 20:41:30","spacewalk|'nasa'",45561,1847,56,12,"https://i.ytimg.com/vi/Wfoy_OvNDvw/default.jpg",False,False,False
Wzvr_rtI82w,17.03.12,"The $1000 Smartphone Giveaway!","Marques Brownlee",28,"2017-11-28 00:58:09","smartphone giveaway|'iphone x giveaway'|'Note 8 giveaway'|'phone giveaway'|'Cyber Monday'|'MKBHD'|'dbrand'|'MKBHD giveaway'",1316758,147250,1028,39190,"https://i.ytimg.com/vi/Wzvr_rtI82w/default.jpg",False,False,False
S2Cq_TpNXoQ,17.03.12,"Zero Mass' solar panels turn air into drinking water","The Verge",28,"2017-11-28 14:00:04","Zero Mass Water|'water'|'scarcity'|'clean energy'|'solar panels'|'global warming'|'sustainable energy'|'green energy'|'green tech'|'tech'|'technology'|'verge'|'the verge'|'Lauren Goode'|'next level'|'next level with lauren goode'|'Cody Friesen'|'Ashok Gadgil'|'UC Berkeley'",122477,3997,204,431,"https://i.ytimg.com/vi/S2Cq_TpNXoQ/default.jpg",False,False,False
2fGXDFiFBhg,17.03.12,"DON'T Buy The iPhone X","Unbox Therapy",28,"2017-11-26 15:59:15","iphone x|'iphone x review'|'iphone'|'review'|'apple iphone x'|'apple iphone'|'iphone x unboxing'|'iphone review'|'iphone unboxing'|'x review'|'x unboxing'|'new iphone'|'iphone x vs'|'vs'|'iphone 8'|'apple'|'iphone 8 plus'|'iphone x vs iphone 8'|'unbox therapy'|'unbox'|'unboxing'|'unboxtherapy'|'2017'|'iphone x hands on'|'iphone 8 vs x'|'iphone 10'|'iphone x vs 8'|'iphone x vs 8 plus'|'iphone 7 vs 8'|'don't buy iphone x'|'iphone x worth it'|'iphone x vs iphone 8 plus'|'reasons not to buy iphone x'|'android'",5068126,206489,18261,51847,"https://i.ytimg.com/vi/2fGXDFiFBhg/default.jpg",False,False,False
B450jhJ5vHg,17.03.12,"How to add and send attachments in Mail on your iPhone or iPad — Apple Support","Apple Support",28,"2017-11-27 17:41:38","how to add email attachments on iPhone|'how to add mail attachments on iPhone'|'how to send attachments on iPhone'|'how to sent email attachments on iPhone'|'Send attachments in mail on iPhone'|'how to send a photo in mail on iPhone'|'how to send a video in mail on iPhone'|'how to send a document in mail on iPhone'|'how to send email attachments on iPad'|'how to add email attachments on iPad'|'how to send mail attachments on iPad'",7952,126,8,9,"https://i.ytimg.com/vi/B450jhJ5vHg/default.jpg",False,False,False
m7CtnR47w20,17.03.12,"Quality Audio Recording for Video","ElectroBOOM",28,"2017-11-27 17:18:29","educational|'electrical'|'electroboom'|'electronics'|'engineering'|'entertainment'|'equipment'|'mehdi'|'mehdi sadaghdar'|'arc'|'mishap'|'physics'|'Sadaghdar'|'science'|'test'|'tools'|'circuit'|'funny'|'learn'|'shock'|'spark'|'protection'|'short circuit'|'microphone'|'lapel'|'lavalier'|'mic'|'lav mic'|'neck mic'|'collar mic'|'noise'|'reduction'|'audio noise'|'video noise'|'gain'|'amplifier'|'attenuate'|'attenuator'",311117,19172,255,1698,"https://i.ytimg.com/vi/m7CtnR47w20/default.jpg",False,False,False
sW5HaEsnuMI,17.04.12,"8 Water Bottle Gadgets from GearBest","CrazyRussianHacker",28,"2017-12-03 19:01:09","Water Bottle Gadgets|'Gadgets'|'Gadget'|'Test'|'review'|'unboxing'|'Water Bottle'|'gadgets review'|'8 Water Bottle Gadgets put to the Test'|'Coffee Mug'|'Portable Water Bottle'|'Lemon Water Bottle'|'Electric Protein Shaker'|'Self Stirring Mug'|'Stainless Steel Vacuum Cup'",546025,18243,737,2564,"https://i.ytimg.com/vi/sW5HaEsnuMI/default.jpg",False,False,False
olOdCkYIsrA,17.04.12,"How to Time Travel","Tech Insider",28,"2017-12-02 22:00:05","Tech Insider|'TI'|'Tech'|'Science'|'Innovation'|'Digital culture'|'Design'|'Technology'|'Time Travel'|'Wormholes'|'Outer Space'|'Space'|'Space Exploration'|'Brian Greene'|'physics'|'World Science Festival'|'Albert einstein'",114918,4090,106,643,"https://i.ytimg.com/vi/olOdCkYIsrA/default.jpg",False,False,False
My4RA5I0FKs,17.04.12,"Liquid Sand Hot Tub- Fluidized air bed","Mark Rober",28,"2017-11-28 21:05:56","fluidized bed|'liquid sand'|'fluidized sand bed'|'powder coat painting'|'physics girl'|'mark rober'|'nasa'|'carnival scam science'|'powder coating'|'orbeez pool'|'hot tub'|'liquid sand hot tub'|'air bubbles'|'aerated water'|'aerated sand'|'casper'|'vsauce'",9267408,224282,5781,13638,"https://i.ytimg.com/vi/My4RA5I0FKs/default.jpg",False,False,False
UAdJvXMIlXc,17.04.12,"Datally: A new mobile data-saving app by Google.","Google",28,"2017-11-30 03:32:16","[none]",282760,6076,203,522,"https://i.ytimg.com/vi/UAdJvXMIlXc/default.jpg",False,False,False
ykHeGtN4m94,17.04.12,"Love, Simon | Official Trailer [HD] | 20th Century FOX","20th Century Fox",1,"2017-11-28 21:28:53","Trailer|'Nick Robinson'|'Katherine Langford'|'Alexandra Shipp'|'Jorge Lendeborg'|'Miles Heizer'|'Keiynan Lonsdale'|'Logan Miller'|'Jennifer Garner'|'Josh Duhamel'|'Tony Hale'|'Greg Berlanti'|'Wyck Godfrey'|'Marty Bowen'|'Dawson’s Creek'|'Brothers & Sisters'|'Becky Albertalli'|'Simon vs. the Homo Sapiens Agenda'|'LoveSimon'|'20th Century FOX'|'gay'|'coming out'|'coming out story'|'gay coming out story'",2836046,70248,3115,5766,"https://i.ytimg.com/vi/ykHeGtN4m94/default.jpg",False,False,False
VhexfxLPgTE,17.04.12,"See you in Russia!","FIFATV",17,"2017-11-30 07:30:00","FIFA|'official'|'Football'|'Soccer'|'Futbol'|'Futebol'|'Fußball'|'Fussball'|'Calcio'|'Voetbal'|'كرة'|'فوتبول'",283781,7811,84,1213,"https://i.ytimg.com/vi/VhexfxLPgTE/default.jpg",False,False,False
xe8Id7pDNOM,17.04.12,"Anti-Soggy Cereal Spoon","William Osman",28,"2017-11-28 14:00:04","laser cutter|'william osman'|'crappy science'|'allen pan'|'sufficiently advanced'|'dianna cowren'|'physics girl'|'cereal spoon'|'cereal'|'spoon'|'milk'|'soggy'|'laser time'|'peristaltic pump'|'cereal machine'|'cereal robot'|'breakfast robot'|'breakfast'|'milk spoon'",316549,12147,253,2914,"https://i.ytimg.com/vi/xe8Id7pDNOM/default.jpg",False,False,False
hYip_Vuv8J0,17.04.12,"Blockchain Expert Explains One Concept in 5 Levels of Difficulty | WIRED","WIRED",28,"2017-11-28 17:00:30","banking|'banks'|'bio'|'biologist'|'bitcoin'|'currency'|'expert'|'network'|'technology'|'cryptocurrency'|'cryptography'|'blockchain'|'blockchain expert'|'cryptographer'|'crypto currency'|'block chain'|'satoshi nakamoto'|'online banking'|'blockchain network'|'finn brunton'|'grad student'|'blockchain system'|'blockchain computer'|'computer network'|'bettina warburg'|'peer to peer'|'peer to peer network'|'bitcoin expert'|'bitcoin price'|'bitcoin currency'|'one concept'|'wired'|'wired.com'",148038,5183,279,788,"https://i.ytimg.com/vi/hYip_Vuv8J0/default.jpg",False,False,False
sW5HaEsnuMI,17.05.12,"8 Water Bottle Gadgets from GearBest","CrazyRussianHacker",28,"2017-12-03 19:01:09","Water Bottle Gadgets|'Gadgets'|'Gadget'|'Test'|'review'|'unboxing'|'Water Bottle'|'gadgets review'|'8 Water Bottle Gadgets put to the Test'|'Coffee Mug'|'Portable Water Bottle'|'Lemon Water Bottle'|'Electric Protein Shaker'|'Self Stirring Mug'|'Stainless Steel Vacuum Cup'",1002937,24828,1239,3627,"https://i.ytimg.com/vi/sW5HaEsnuMI/default.jpg",False,False,False
AWtpYfjylCo,17.05.12,"A Survivalist Teaches Me To Live Off The Grid","BuzzFeedBlue",22,"2017-12-02 16:00:55","buzzfeed|'buzzfeed blue'|'buzzfeedblue'|'survival'|'wilderness'|'outdoors'|'Miles bonsignore'|'survivalist'|'off the grid'|'how to survive'|'how to'|'teach'|'teaching'|'teacher'|'survivalism'|'camping'|'bug out'|'bug out bag'|'survival skills'|'disaster'|'prepping'|'survival knife'|'zombie survival'|'survival training'|'survival school'|'survival games'|'off grid'|'primitive skills'|'survival gear'|'best survival'|'permaculture'|'homesteading'|'apocalypse'|'shelter'|'survival kit'|'hiking'",288815,5507,731,553,"https://i.ytimg.com/vi/AWtpYfjylCo/default.jpg",False,False,False
olOdCkYIsrA,17.05.12,"How to Time Travel","Tech Insider",28,"2017-12-02 22:00:05","Tech Insider|'TI'|'Tech'|'Science'|'Innovation'|'Digital culture'|'Design'|'Technology'|'Time Travel'|'Wormholes'|'Outer Space'|'Space'|'Space Exploration'|'Brian Greene'|'physics'|'World Science Festival'|'Albert einstein'",172031,5249,180,872,"https://i.ytimg.com/vi/olOdCkYIsrA/default.jpg",False,False,False
4WnizmrnJlk,17.05.12,"Matt Lauer Sexual Harassment Allegations; Trump's Unhinged Tweets: A Closer Look","Late Night with Seth Meyers",23,"2017-12-01 02:00:01","Late night|'Seth Meyers'|'closer Look'|'Matt lauer'|'sexual harassment'|'NBC'|'NBC TV'|'television'|'funny'|'talk show'|'comedy'|'humor'|'stand-up'|'parody'|'snl seth meyers'|'host'|'promo'|'seth'|'meyers'|'weekend update'|'news satire'|'satire'|'Today Show'|'Trump'|'Roy Moore'|'Al Franken'|'John Conyers'|'Weinstein'|'Bob Costas'",2817216,26544,1323,3377,"https://i.ytimg.com/vi/4WnizmrnJlk/default.jpg",False,False,False
My4RA5I0FKs,17.05.12,"Liquid Sand Hot Tub- Fluidized air bed","Mark Rober",28,"2017-11-28 21:05:56","fluidized bed|'liquid sand'|'fluidized sand bed'|'powder coat painting'|'physics girl'|'mark rober'|'nasa'|'carnival scam science'|'powder coating'|'orbeez pool'|'hot tub'|'liquid sand hot tub'|'air bubbles'|'aerated water'|'aerated sand'|'casper'|'vsauce'",9821377,230508,6016,13731,"https://i.ytimg.com/vi/My4RA5I0FKs/default.jpg",False,False,False
UAdJvXMIlXc,17.05.12,"Datally: A new mobile data-saving app by Google.","Google",28,"2017-11-30 03:32:16","[none]",297680,6290,212,539,"https://i.ytimg.com/vi/UAdJvXMIlXc/default.jpg",False,False,False
xe8Id7pDNOM,17.05.12,"Anti-Soggy Cereal Spoon","William Osman",28,"2017-11-28 14:00:04","laser cutter|'william osman'|'crappy science'|'allen pan'|'sufficiently advanced'|'dianna cowren'|'physics girl'|'cereal spoon'|'cereal'|'spoon'|'milk'|'soggy'|'laser time'|'peristaltic pump'|'cereal machine'|'cereal robot'|'breakfast robot'|'breakfast'|'milk spoon'",322376,12291,261,2955,"https://i.ytimg.com/vi/xe8Id7pDNOM/default.jpg",False,False,False
